Name,Cuisine Type,Expensiveness,Country,Mean Rating,Terrace Available,Vegetarian Menu Available,Wine Menu Available
L'Enclume, Creative,5,UnitedKingdom,0.0,False,True,True
Horto, Modern British,4,UnitedKingdom,0.0,True,False,False
Hartnett Holder & Co, Italian,4,UnitedKingdom,0.0,True,False,True
Masons Arms, Classic French,4,UnitedKingdom,0.0,True,False,False
5 North St, Modern British,4,UnitedKingdom,0.0,False,False,False
Outlaw's Fish Kitchen, Seafood,4,UnitedKingdom,0.0,False,False,False
Pilchards, Seafood,3,UnitedKingdom,0.0,True,False,False
Bunch of Grapes, Modern British,3,UnitedKingdom,0.0,False,True,False
Where The Light Gets In, Modern British,4,UnitedKingdom,0.0,False,True,False
Elderflower, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
Alain Ducasse at The Dorchester, French,5,UnitedKingdom,0.0,False,True,True
Mortimers, Modern British,4,UnitedKingdom,0.0,False,True,False
Gymkhana, Indian,5,UnitedKingdom,0.0,False,True,False
The Anchor, Modern British,3,UnitedKingdom,0.0,True,False,False
The Pilgrim, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Kota, Asian Influences,3,UnitedKingdom,0.0,False,False,False
Petersham, Mediterranean Cuisine,4,UnitedKingdom,0.0,True,True,False
Seaside Boarding House, Traditional British,3,UnitedKingdom,0.0,True,False,False
Rogan & Co, Creative British,4,UnitedKingdom,0.0,False,False,False
Hélène Darroze at The Connaught, Modern Cuisine,5,UnitedKingdom,0.0,False,True,True
Fuzzy Duck, Modern British,3,UnitedKingdom,0.0,True,False,False
Cat Inn, Traditional British,3,UnitedKingdom,0.0,True,False,False
Leaping Hare, Modern British,3,UnitedKingdom,0.0,True,False,False
Le Gavroche, French,5,UnitedKingdom,0.0,False,True,True
The Sportsman, Modern British,4,UnitedKingdom,0.0,False,True,False
Haywards, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Fox & Hounds, Traditional Cuisine,3,UnitedKingdom,0.0,True,False,False
House of Tides, Modern Cuisine,5,UnitedKingdom,0.0,False,True,False
Purslane, Modern British,4,UnitedKingdom,0.0,False,False,False
Purslane, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
Harris's, Classic Cuisine,3,UnitedKingdom,0.0,False,False,False
Rat Inn, Traditional British,2,UnitedKingdom,0.0,True,False,False
The Glenturret Lalique, Modern Cuisine,5,UnitedKingdom,0.0,False,True,True
The George, Modern British,4,UnitedKingdom,0.0,True,False,False
Arras, Modern Cuisine,4,UnitedKingdom,0.0,True,False,False
Harborne Kitchen, Modern British,4,UnitedKingdom,0.0,False,False,False
Crown Inn, Modern British,3,UnitedKingdom,0.0,True,False,False
The Vineyard, Modern Cuisine,4,UnitedKingdom,0.0,False,False,True
Röski, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
The Flitch of Bacon, Modern British,4,UnitedKingdom,0.0,True,False,False
Old Coastguard, Mediterranean Cuisine,3,UnitedKingdom,0.0,True,False,True
Hoppers, South Indian,2,UnitedKingdom,0.0,False,True,False
Root," Vegetarian, Modern Cuisine",2,UnitedKingdom,0.0,True,True,False
Chiltern Firehouse, World Cuisine,4,UnitedKingdom,0.0,True,False,False
Finbarr's, Modern British,3,UnitedKingdom,0.0,True,False,False
Prawn on the Lawn, Seafood,3,UnitedKingdom,0.0,False,False,False
Prévost @ the Haycock, Modern Cuisine,4,UnitedKingdom,0.0,False,False,True
Alford Arms, Traditional British,3,UnitedKingdom,0.0,True,False,False
Eleven, Modern British,4,UnitedKingdom,0.0,False,False,False
Eleven, Creative,5,Portugal,0.0,False,True,True
Glebe House, Country cooking,3,UnitedKingdom,0.0,False,False,False
Bisushima, Japanese,4,UnitedKingdom,0.0,True,False,False
Three Oaks, Modern British,3,UnitedKingdom,0.0,True,False,False
Howard Arms, Modern British,3,UnitedKingdom,0.0,True,False,False
Hakkasan Mayfair, Chinese,4,UnitedKingdom,0.0,False,True,True
Peacock, Modern British,4,UnitedKingdom,0.0,True,True,False
Bluebells, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
The Goods Shed, Traditional British,3,UnitedKingdom,0.0,False,False,False
Marlborough Tavern, Traditional British,3,UnitedKingdom,0.0,True,False,False
Clos Maggiore, French,3,UnitedKingdom,0.0,False,False,True
The Ivy, Traditional British,4,UnitedKingdom,0.0,False,True,False
Opso, Greek,4,UnitedKingdom,0.0,True,False,False
Umu, Japanese,5,UnitedKingdom,0.0,False,False,True
Pythouse Kitchen Garden, Traditional British,3,UnitedKingdom,0.0,True,False,False
Andrew Fairlie at Gleneagles, Modern French,5,UnitedKingdom,0.0,False,True,False
Cross at Kingussie, Modern British,4,UnitedKingdom,0.0,True,False,False
Etive, Modern British,4,UnitedKingdom,0.0,False,True,False
21, Modern British,3,UnitedKingdom,0.0,False,True,False
Six Bells, Traditional British,3,UnitedKingdom,0.0,True,True,False
White Oak, Modern British,3,UnitedKingdom,0.0,True,False,False
The Italian Greyhound, Italian,3,UnitedKingdom,0.0,True,False,False
The Bailiwick, Modern British,3,UnitedKingdom,0.0,True,False,False
Upstairs by Tom Shepherd, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
E. STREET Bar & Grill, Meats and Grills,3,UnitedKingdom,0.0,True,False,False
The Brewers, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Chakana, Peruvian,3,UnitedKingdom,0.0,False,False,False
Rothay Manor, Modern British,4,UnitedKingdom,0.0,False,True,False
COOK HOUSE, Modern British,3,UnitedKingdom,0.0,True,False,False
670 Grams," Creative, Innovative",4,UnitedKingdom,0.0,False,False,False
MJP@ The Shepherds, Modern British,3,UnitedKingdom,0.0,False,False,False
Fat Olives, Classic Cuisine,3,UnitedKingdom,0.0,True,False,False
Gravetye Manor, Modern British,5,UnitedKingdom,0.0,False,True,True
Dog and Gun Inn, British Contemporary,4,UnitedKingdom,0.0,False,False,False
Driftwood, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
Wilder, Modern Cuisine,5,UnitedKingdom,0.0,False,False,False
Mark Jordan at the Beach, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Bybrook, Modern British,5,UnitedKingdom,0.0,False,True,False
Wellington Arms, British Contemporary,3,UnitedKingdom,0.0,True,True,False
Raby Hunt, Modern British,5,UnitedKingdom,0.0,False,False,False
Alice Hawthorn Inn," Regional Cuisine, Traditional British",4,UnitedKingdom,0.0,True,False,False
Restaurant Sat Bains, Creative,5,UnitedKingdom,0.0,False,True,False
Corrigan's, Modern British,3,UnitedKingdom,0.0,False,False,False
Kai, Chinese,5,UnitedKingdom,0.0,False,True,True
Kai, Modern Cuisine,3,Ireland,0.0,True,False,False
Rubino Kitchen, Modern British,3,UnitedKingdom,0.0,True,False,False
Crown, Traditional British,3,UnitedKingdom,0.0,True,False,False
Galvin at Windows, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Skosh, Modern British,3,UnitedKingdom,0.0,False,True,False
Woven by Adam Smith, Modern Cuisine,5,UnitedKingdom,0.0,True,True,True
Barshu, Chinese,3,UnitedKingdom,0.0,False,False,False
The Antidote, Modern British,3,UnitedKingdom,0.0,False,False,False
Dining Room, Modern British,4,UnitedKingdom,0.0,True,False,False
Dining Room, Cantonese,4,ChinaMainland,0.0,False,False,False
Dining Room, Jiangzhe,4,ChinaMainland,0.0,False,False,False
Dining Room, Italian,4,ChinaMainland,0.0,False,True,False
Daylesford Organic Farm, Modern British,3,UnitedKingdom,0.0,True,False,False
The Dining Room, Creative,5,UnitedKingdom,0.0,False,True,True
The Dining Room, International,4,Portugal,0.0,True,True,False
Thackeray's, Modern British,4,UnitedKingdom,0.0,True,False,False
Stoke Mill, Traditional Cuisine,3,UnitedKingdom,0.0,False,False,False
Benedicts, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
Seven Park Place, Modern Cuisine,5,UnitedKingdom,0.0,False,True,False
The Gannet, Modern British,4,UnitedKingdom,0.0,False,True,False
Park Chinois, Chinese,5,UnitedKingdom,0.0,False,False,False
Restaurant 27, Modern British,4,UnitedKingdom,0.0,False,True,False
The Square at Porthleven, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Pea Porridge, Mediterranean Cuisine,3,UnitedKingdom,0.0,False,False,False
Church Street Tavern, Traditional British,3,UnitedKingdom,0.0,False,True,True
Maison Bleue, French,4,UnitedKingdom,0.0,False,False,True
Fat Duck, Creative,5,UnitedKingdom,0.0,False,False,True
Menu Gordon Jones, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Fordwich Arms, Modern Cuisine,4,UnitedKingdom,0.0,True,True,True
Gurnard's Head, Modern British,3,UnitedKingdom,0.0,False,False,True
Greyhound on the Test, British Contemporary,3,UnitedKingdom,0.0,True,False,False
Bao, Taiwanese,2,UnitedKingdom,0.0,False,False,False
Read's, Modern British,4,UnitedKingdom,0.0,True,False,False
the cove, Modern Cuisine,4,UnitedKingdom,0.0,True,True,False
Dastaan, Indian,3,UnitedKingdom,0.0,False,False,False
Plough at Bolnhurst, Modern British,3,UnitedKingdom,0.0,True,False,True
The Neptune, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Old Downton Lodge, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Upstairs at the Grill, Meats and Grills,4,UnitedKingdom,0.0,False,False,False
Muddy Duck," Modern British, Mediterranean Cuisine",3,UnitedKingdom,0.0,True,False,False
Hope & Anchor, Traditional British,3,UnitedKingdom,0.0,True,True,False
Eckington Manor, Modern Cuisine,4,UnitedKingdom,0.0,True,False,False
Tailors, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
The Woodspeen, Modern Cuisine,4,UnitedKingdom,0.0,True,False,True
Twelve, Modern British,3,UnitedKingdom,0.0,True,False,False
Marcus, Modern Cuisine,5,UnitedKingdom,0.0,False,True,True
Marcus, Creative,4,Belgium,0.0,True,True,False
Artichoke, Modern British,4,UnitedKingdom,0.0,False,True,False
Lake Road Kitchen, Creative,5,UnitedKingdom,0.0,False,False,False
Barbican Kitchen, International,3,UnitedKingdom,0.0,False,True,False
Pétrus by Gordon Ramsay, French,5,UnitedKingdom,0.0,True,True,True
The Samling, Modern Cuisine,5,UnitedKingdom,0.0,False,False,True
Bibi, Indian,4,UnitedKingdom,0.0,True,False,False
Orrery, Modern Cuisine,4,UnitedKingdom,0.0,True,False,False
Folium, Modern British,4,UnitedKingdom,0.0,False,False,False
Humble Chicken, Japanese,5,UnitedKingdom,0.0,True,False,False
BiBo, Spanish,3,UnitedKingdom,0.0,False,True,False
Caffè Rojano, Mediterranean Cuisine,3,UnitedKingdom,0.0,False,True,False
Packhorse Inn, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Heritage Dulwich, Indian,3,UnitedKingdom,0.0,True,False,False
Watson and Walpole, Italian,3,UnitedKingdom,0.0,False,False,False
The Greyhound, Modern Cuisine,4,UnitedKingdom,0.0,True,False,False
Unalome by Graeme Cheevers, Modern British,5,UnitedKingdom,0.0,False,True,False
Ollerod, Modern Cuisine,3,UnitedKingdom,0.0,True,True,False
The Gaff, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Sam's Riverside, Modern British,3,UnitedKingdom,0.0,True,False,False
Larder, Modern Cuisine,3,UnitedKingdom,0.0,True,False,False
Sollip, Creative,5,UnitedKingdom,0.0,False,False,False
The Clarence Tavern, Traditional Cuisine,3,UnitedKingdom,0.0,True,False,False
The Zebra Riding Club, Modern British,3,UnitedKingdom,0.0,False,True,False
Erst, British Contemporary,3,UnitedKingdom,0.0,False,False,False
Shore, Seafood,5,UnitedKingdom,0.0,False,False,False
Nut Tree Inn, Modern British,5,UnitedKingdom,0.0,True,False,False
Hoddington Arms, Traditional British,3,UnitedKingdom,0.0,True,False,False
Opheem, Indian,5,UnitedKingdom,0.0,False,True,False
Lurra, Basque,3,UnitedKingdom,0.0,True,False,False
Buckland Manor, Modern British,4,UnitedKingdom,0.0,False,False,False
Wyatt & Jones," Mediterranean Cuisine, Seafood",3,UnitedKingdom,0.0,False,False,False
Carters of Moseley," Modern British, Creative",5,UnitedKingdom,0.0,False,True,False
Adam's, Modern Cuisine,5,UnitedKingdom,0.0,False,True,True
Red Lion Freehouse, Classic Cuisine,4,UnitedKingdom,0.0,True,False,False
BOX-E, Modern British,3,UnitedKingdom,0.0,True,False,False
Jonas at GL50, Modern British,3,UnitedKingdom,0.0,False,False,False
Rondo, Modern British,3,UnitedKingdom,0.0,False,False,False
Bow Room at Grays Court, Modern British,4,UnitedKingdom,0.0,False,False,False
Food by John Lawson, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Heaneys, Modern Cuisine,4,UnitedKingdom,0.0,True,True,False
Andria," Modern Cuisine, European",3,UnitedKingdom,0.0,False,True,False
Charlie's, Modern British,3,UnitedKingdom,0.0,False,False,False
Scully, World Cuisine,4,UnitedKingdom,0.0,False,False,False
Akoko," African, Creative",5,UnitedKingdom,0.0,False,False,False
The Hoebridge, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Barnacle, Modern British,3,UnitedKingdom,0.0,False,False,False
Library Street," Contemporary, Modern Cuisine",3,Ireland,0.0,False,False,False
Tallow, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Birchwood, Modern British,3,UnitedKingdom,0.0,True,False,False
Marmo, Italian,3,UnitedKingdom,0.0,False,False,False
Homestead Kitchen, British Contemporary,3,UnitedKingdom,0.0,False,False,False
Dinner by Heston Blumenthal, Traditional British,5,UnitedKingdom,0.0,True,False,True
1826, Modern Cuisine,3,Ireland,0.0,True,False,False
The Peat Inn, Modern Cuisine,4,UnitedKingdom,0.0,False,False,True
Rocket Store, Seafood,3,UnitedKingdom,0.0,True,False,False
Sculthorpe Mill, Modern British,3,UnitedKingdom,0.0,True,True,False
Stage, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Stage, European Contemporary,4,Thailand,0.0,False,False,False
The Square Peg, Modern British,4,UnitedKingdom,0.0,False,False,False
Stove Bistro, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Aquavit, Scandinavian,4,UnitedKingdom,0.0,True,False,False
Aquavit," Scandinavian, Contemporary",5,USA,0.0,False,False,True
Catch at The Old Fishmarket, Seafood,4,UnitedKingdom,0.0,False,False,False
Bridge Arms, Modern British,3,UnitedKingdom,0.0,False,False,False
Zafferano, Italian,4,UnitedKingdom,0.0,True,False,False
Roketsu, Japanese,5,UnitedKingdom,0.0,False,False,False
Benoli, Italian,3,UnitedKingdom,0.0,False,True,False
The Packet Inn, Modern British,3,UnitedKingdom,0.0,True,False,False
Thomas, Modern British,4,UnitedKingdom,0.0,False,False,False
Thomas, Traditional Cuisine,3,France,0.0,False,True,True
Perfect Match, Modern British,3,UnitedKingdom,0.0,False,False,False
The Pierhouse," Seafood, Traditional Cuisine",3,UnitedKingdom,0.0,True,False,False
Il Borro," Italian, Tuscan",4,UnitedKingdom,0.0,False,False,False
Il Borro, Italian,3,Dubai,0.0,True,False,False
Wild Shropshire, Modern British,4,UnitedKingdom,0.0,False,True,False
Lazy Lobster, Seafood,3,UnitedKingdom,0.0,True,False,False
Muse," Creative, Contemporary",5,UnitedKingdom,0.0,False,False,False
Henrock, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
The Cellar," Modern Cuisine, Scottish",5,UnitedKingdom,0.0,False,False,False
Peckham Cellars, Mediterranean Cuisine,3,UnitedKingdom,0.0,False,False,False
Killiecrankie House," Modern Cuisine, Scottish",4,UnitedKingdom,0.0,False,False,False
manteca, Italian Contemporary,3,UnitedKingdom,0.0,False,False,False
Patrick Guilbaud, Modern French,5,Ireland,0.0,False,True,True
Tannery, Modern Cuisine,3,Ireland,0.0,False,True,False
Awabi, Asian,3,UnitedKingdom,0.0,False,False,False
Mr Fox, Modern Cuisine,4,Ireland,0.0,True,True,False
Heron, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Aurora, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Aurora," Modern Cuisine, Venetian",3,Italy,0.0,False,False,False
Smoke, British Contemporary,4,UnitedKingdom,0.0,False,False,False
Delahunt, Modern Cuisine,4,Ireland,0.0,False,False,False
Edie's, Modern British,3,UnitedKingdom,0.0,False,False,False
Pompette, French,3,UnitedKingdom,0.0,True,False,False
Pompette," Contemporary, American",3,USA,0.0,False,False,False
Pompette," French Contemporary, Regional Cuisine",5,Canada,0.0,True,False,True
Colbert, French,4,UnitedKingdom,0.0,True,True,False
Colbert, Modern Cuisine,3,France,0.0,True,False,False
Cafe Cecilia, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Lunar, Modern Cuisine,5,UnitedKingdom,0.0,False,False,False
Maiden Arch by Robert Bryant, Modern Cuisine,4,UnitedKingdom,0.0,False,True,False
Next Door, British Contemporary,4,UnitedKingdom,0.0,True,False,False
River Café, Italian,5,UnitedKingdom,0.0,True,False,True
Bastible, Modern Cuisine,4,Ireland,0.0,False,True,False
The Butchers Arms, Modern British,3,UnitedKingdom,0.0,False,False,False
Northcote, Modern British,4,UnitedKingdom,0.0,False,True,True
Home, Modern Cuisine,5,UnitedKingdom,0.0,False,False,False
Home, Traditional British,2,UnitedKingdom,0.0,False,True,False
The Cadogan Arms, Modern British,4,UnitedKingdom,0.0,False,False,False
Asha's, Indian,4,UnitedKingdom,0.0,False,True,False
Lumière, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Lumière," French, Market Cuisine",4,USA,0.0,True,False,False
Prithvi, Indian,4,UnitedKingdom,0.0,False,True,False
The Wigmore, Traditional British,3,UnitedKingdom,0.0,False,False,False
Amethyst," Creative, International",5,UnitedKingdom,0.0,False,False,False
Portland, Modern Cuisine,4,UnitedKingdom,0.0,False,False,False
Locanda Locatelli, Italian,4,UnitedKingdom,0.0,False,False,True
Barrafina, Spanish,3,UnitedKingdom,0.0,False,False,False
The Haughmond, Modern British,3,UnitedKingdom,0.0,True,False,False
Palmerston, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
The Pem, Modern British,4,UnitedKingdom,0.0,False,False,False
Eyas, Modern Cuisine,4,UnitedKingdom,0.0,True,False,False
Oxeye, Modern British,5,UnitedKingdom,0.0,False,False,False
No. 14  at The Georgian House, Modern Cuisine,3,UnitedKingdom,0.0,False,False,False
Café Bohème, Modern French,3,UnitedKingdom,0.0,False,False,False
Adrift, Modern Cuisine,4,Ireland,0.0,False,False,False
Savoy Grill, French,5,UnitedKingdom,0.0,False,True,False
Bermondsey Larder, Modern British,3,UnitedKingdom,0.0,True,False,False
kindling, Modern British,2,UnitedKingdom,0.0,False,False,False
Louie," Creole, French",4,UnitedKingdom,0.0,False,False,False
Claude Bosi's Oyster Bar, Seafood,3,UnitedKingdom,0.0,False,True,False
The Royal, Modern British,3,UnitedKingdom,0.0,False,False,False
Amazonico, South American,4,UnitedKingdom,0.0,False,False,False
Fancett's, Classic French,3,UnitedKingdom,0.0,False,False,False
MO, Modern Cuisine,5,UnitedKingdom,0.0,False,True,False
Vanderlyle, Vegetarian,4,UnitedKingdom,0.0,False,True,False
Allium at Askham Hall, Modern British,5,UnitedKingdom,0.0,False,True,True
Pipe and Glass, Modern British,3,UnitedKingdom,0.0,True,True,False
The Back Garden, Modern British,3,UnitedKingdom,0.0,True,True,False
Duncombe Arms, Modern British,3,UnitedKingdom,0.0,True,False,True
Bhoomi Kitchen, Indian,2,UnitedKingdom,0.0,False,True,False
Cartford Inn, Traditional Cuisine,3,UnitedKingdom,0.0,True,False,False
Kricket, Indian,3,UnitedKingdom,0.0,False,False,False
Queen's Room, Modern British,5,UnitedKingdom,0.0,False,False,False
Stark, Modern British,4,UnitedKingdom,0.0,False,False,False
Melton's, Modern British,3,UnitedKingdom,0.0,False,True,False
Star Inn The City, Modern British,3,UnitedKingdom,0.0,True,False,False
Café Spice Namasté, Indian,3,UnitedKingdom,0.0,False,True,False
The Wilderness, Modern Cuisine,5,UnitedKingdom,0.0,False,False,False
Bulrush, Modern British,4,UnitedKingdom,0.0,False,True,False
